position	text_id	difference	html
2217 	20197 	15 	<span style="background-color: #ffff00">buzz aldrin</span> was born in <span style="background-color: #ffff00">glen ridge , new jersey</span> . <span style="background-color: #ffff00">buzz aldrin</span> graduated from massachusetts institute of technology, sc.d. <span style="background-color: #ffff00">1963</span> . <span style="background-color: #ffff00">buzz aldrin</span> was <span style="background-color: #ffff00">fighter pilot</span> and began working for <span style="background-color: #ffff00">the nasa</span> in 1963 . <span style="background-color: #ffff00">he</span> was a member of <span style="background-color: #ffff00">apollo 11</span> , which was run by <span style="background-color: #ffff00">nasa</span> and <span style="background-color: #ffff00">william anders</span> was the backup pilot .
2243 	20223 	15 	<span style="background-color: #ffff00">acharya institute of technology</span> is in <span style="background-color: #ffff00">bangalore</span> , india was established in <span style="background-color: #ffff00">2000</span> . the president is b.m. reddy and the director is dr. g. p. prabhukumar . <span style="background-color: #ffff00">it 's</span> is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> and <span style="background-color: #ffff00">it</span> is located in in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. .
2205 	20185 	15 	<span style="background-color: #ffff00">alan shepard</span> is <span style="background-color: #ffff00">united states</span> who was born in <span style="background-color: #ffff00">new hampshire</span> on 1923-11-18 . <span style="background-color: #ffff00">he</span> graduated from nwc, m.a. 1957 . <span style="background-color: #ffff00">shepard</span> was chosen by nasa in <span style="background-color: #ffff00">1959</span> and <span style="background-color: #ffff00">he</span> crewed <span style="background-color: #ffff00">apollo 14</span> .
2255 	20236 	15 	<span style="background-color: #ffff00">acharya institute of technology</span> is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> which is in <span style="background-color: #ffff00">belgaum</span> . <span style="background-color: #ffff00">it 's</span> is in india <span style="background-color: #ffff00">karnataka</span> state and <span style="background-color: #ffff00">it</span> full address is in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. . <span style="background-color: #ffff00">it</span> was created in <span style="background-color: #ffff00">2000</span> and <span style="background-color: #ffff00">its</span> director is dr. g. p. prabhukumar .
2228 	20208 	15 	the municipality of <span style="background-color: #ffff00">gettysburg</span> is located in <span style="background-color: #ffff00">adams county , pennsylvania</span> which lies to the south of <span style="background-color: #ffff00">cumberland county</span> and to the northwest of <span style="background-color: #ffff00">carroll county, maryland</span> . <span style="background-color: #ffff00">adams county</span> is the location of <span style="background-color: #ffff00">11th mississippi infantry monument 's</span> which was established in <span style="background-color: #ffff00">2000</span> and categorised as <span style="background-color: #ffff00">contributing property</span> within united states .
2206 	20186 	15 	<span style="background-color: #ffff00">alan shepard</span> was born on 1923-11-18 in <span style="background-color: #ffff00">new hampshire</span> , <span style="background-color: #ffff00">united states</span> . <span style="background-color: #ffff00">shepard</span> graduated from nwc, m.a. 1957 . <span style="background-color: #ffff00">he</span> worked as <span style="background-color: #ffff00">test pilot</span> before passing away in <span style="background-color: #ffff00">california</span> .
2229 	20209 	15 	<span style="background-color: #ffff00">11th mississippi infantry monument</span> which was erected in united states municipality of <span style="background-color: #ffff00">gettysburg</span> in <span style="background-color: #ffff00">2000</span> is categorised as <span style="background-color: #ffff00">contributing property</span> . <span style="background-color: #ffff00">adams county , pennsylvania</span> is located south of <span style="background-color: #ffff00">cumberland county</span> in the same state , and <span style="background-color: #ffff00">carrol county maryland</span> is situated to the southeast .
2210 	20190 	15 	<span style="background-color: #ffff00">test</span> <span style="background-color: #ffff00">alan shepard</span> was born in <span style="background-color: #ffff00">new hampshire</span> on 1923-11-18 . <span style="background-color: #ffff00">shepard</span> was awarded <span style="background-color: #ffff00">distinguished service medal</span> , which is higher than <span style="background-color: #ffff00">department of commerce gold medal</span> , in the united states navy . <span style="background-color: #ffff00">he</span> died in <span style="background-color: #ffff00">california</span> .
2235 	20215 	15 	hüseyin bütüner and hilmi güner designed <span style="background-color: #ffff00">red granite and white marble baku turkish martyrs memorial</span> . <span style="background-color: #ffff00">red granite and white marble memorial</span> is located in <span style="background-color: #ffff00">baku</span> , <span style="background-color: #ffff00">azerbaijan</span> , which has legislature of <span style="background-color: #ffff00">national assembly</span> , and led by <span style="background-color: #ffff00">prime minister</span> . <span style="background-color: #ffff00">it</span> is made from red granite and white marble , and is dedicated to ottoman army soldiers killed in the battle of baku .
2218 	20198 	15 	<span style="background-color: #ffff00">buzz aldrin</span> was born in <span style="background-color: #ffff00">glen ridge , new jersey</span> and obtained massachusetts institute of technology, sc.d. <span style="background-color: #ffff00">1963</span> . <span style="background-color: #ffff00">buzz aldrin</span> served as <span style="background-color: #ffff00">fighter pilot</span> before being hired by <span style="background-color: #ffff00">nasa</span> in 1963 and serving as a crew member on <span style="background-color: #ffff00">apollo 11</span> with <span style="background-color: #ffff00">william anders</span> .
2251 	20231 	15 	<span style="background-color: #ffff00">1 decembrie 1918 university</span> is located in the city of <span style="background-color: #ffff00">the city alba iulia</span> , <span style="background-color: #ffff00">romania</span> . <span style="background-color: #ffff00">its</span> capital is <span style="background-color: #ffff00">bucharest</span> and the leader ( title of prime minister of <span style="background-color: #ffff00">romania</span> ) is <span style="background-color: #ffff00">klaus iohannis</span> . an ethnic group of <span style="background-color: #ffff00">it</span> is <span style="background-color: #ffff00">germans of romania</span> and romania national anthem is <span style="background-color: #ffff00">deșteaptă-te , române</span>
2216 	20196 	15 	<span style="background-color: #ffff00">buzz aldrin</span> was born in <span style="background-color: #ffff00">glen ridge , new jersey</span> and graduated from massachusetts institute of technology, sc.d. <span style="background-color: #ffff00">1963</span> . <span style="background-color: #ffff00">buzz aldrin</span> was a member of <span style="background-color: #ffff00">apollo 11</span> crew after being selected by <span style="background-color: #ffff00">nasa</span> in 1963 with <span style="background-color: #ffff00">william anders</span> as a backup pilot on <span style="background-color: #ffff00">it</span> .
2220 	20200 	15 	<span style="background-color: #ffff00">elliot see</span> was born in <span style="background-color: #ffff00">dallas</span> on 1927-07-23 . <span style="background-color: #ffff00">elliot see</span> attended <span style="background-color: #ffff00">university of texas at austin</span> , which is affiliated with <span style="background-color: #ffff00">university of texas system</span> . <span style="background-color: #ffff00">he</span> was <span style="background-color: #ffff00">test pilot</span> , who died in <span style="background-color: #ffff00">st. louis</span> .
2248 	20228 	15 	<span style="background-color: #ffff00">awh engineering college</span> in kuttikkattoor , <span style="background-color: #ffff00">india</span> is in the state of <span style="background-color: #ffff00">kerala</span> which has <span style="background-color: #ffff00">mahe</span> to <span style="background-color: #ffff00">it</span> northwest . <span style="background-color: #ffff00">awh engineering college</span> has 250 employees . <span style="background-color: #ffff00">it</span> is home to <span style="background-color: #ffff00">ganges</span> and <span style="background-color: #ffff00">it</span> largest city is <span style="background-color: #ffff00">mumbai</span> .
2241 	20221 	15 	<span style="background-color: #ffff00">acharya institute of technology</span> in <span style="background-color: #ffff00">bangalore</span> , india was created in <span style="background-color: #ffff00">2000</span> , has 700 post graduate students and uses as <span style="background-color: #ffff00">its</span> nurturing excellence . <span style="background-color: #ffff00">it 's</span> is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> and <span style="background-color: #ffff00">it</span> full address is in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. .
2252 	20233 	15 	<span style="background-color: #ffff00">1 decembrie 1918 university</span> is located in <span style="background-color: #ffff00">alba iulia</span> , <span style="background-color: #ffff00">romania</span> . <span style="background-color: #ffff00">romania</span> capital is <span style="background-color: #ffff00">bucharest</span> ; <span style="background-color: #ffff00">its</span> leader is <span style="background-color: #ffff00">prime</span> <span style="background-color: #ffff00">klaus iohannis</span> and <span style="background-color: #ffff00">its</span> ethnic group is <span style="background-color: #ffff00">germans of romania</span> . <span style="background-color: #ffff00">its</span> capital is <span style="background-color: #ffff00">its</span> and <span style="background-color: #ffff00">its</span> anthem is <span style="background-color: #ffff00">deșteaptă-te , române</span> !
2246 	20226 	15 	in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. is the location of <span style="background-color: #ffff00">acharya institute of technology</span> in india . the president of <span style="background-color: #ffff00">acharya institute of technology</span> which was established in <span style="background-color: #ffff00">2000</span> is b.m. reddy and there are 700 postgraduate students . <span style="background-color: #ffff00">it 's</span> is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> .
2208 	20188 	14 	deceased <span style="background-color: #ffff00">alan shepard</span> , <span style="background-color: #ffff00">united states</span> national , was born in <span style="background-color: #ffff00">new hampshire</span> on 1923-11-18 . <span style="background-color: #ffff00">shepard</span> graduated from nwc, m.a. 1957 and served as <span style="background-color: #ffff00">test pilot</span> . <span style="background-color: #ffff00">he</span> died in <span style="background-color: #ffff00">california</span> .
2242 	20222 	14 	<span style="background-color: #ffff00">acharya institute of technology</span> in <span style="background-color: #ffff00">bangalore</span> , india was established in <span style="background-color: #ffff00">2000</span> and is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> . the school president is b.m. reddy and <span style="background-color: #ffff00">its</span> director is dr. g. p. prabhukumar . <span style="background-color: #ffff00">it 's</span> full address is in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. .
2232 	20212 	14 	<span style="background-color: #ffff00">lira</span> is the currency of <span style="background-color: #ffff00">turkey</span> where <span style="background-color: #ffff00">ahmet davutoglu</span> is the leader and <span style="background-color: #ffff00">ankara</span> is the capital . <span style="background-color: #ffff00">ataturk monument</span> designed in bronze by <span style="background-color: #ffff00">pietro canonica</span> is located in izmir and was inaugurated on 1932-07-27 .
2236 	20216 	14 	<span style="background-color: #ffff00">acharya institute of technology</span> campus is located in in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. . <span style="background-color: #ffff00">it 's</span> ( b.m. reddy ) was established in <span style="background-color: #ffff00">2000</span> and is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> .
2247 	20227 	14 	<span style="background-color: #ffff00">acharya institute of technology</span> was established in <span style="background-color: #ffff00">2000</span> in india . <span style="background-color: #ffff00">its</span> campus is in in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. and <span style="background-color: #ffff00">it 's</span> president is b.m. reddy . <span style="background-color: #ffff00">it 's</span> has 700 postgraduate students and is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> in <span style="background-color: #ffff00">belgaum</span> .
2222 	20202 	14 	<span style="background-color: #ffff00">elliot see</span> was born in <span style="background-color: #ffff00">dallas</span> on 1927-07-23 before attending <span style="background-color: #ffff00">university of texas at austin</span> . <span style="background-color: #ffff00">elliot see</span> was <span style="background-color: #ffff00">test pilot</span> before passing away in deceased in 1966-02-28 .
2253 	20234 	14 	in the year <span style="background-color: #ffff00">2000</span> <span style="background-color: #ffff00">acharya institute of technology</span> was established in the state of <span style="background-color: #ffff00">karnataka</span> , india . the current location is in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. . the director is dr. g. p. prabhukumar and <span style="background-color: #ffff00">acharya institute of technology</span> is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> in the city of <span style="background-color: #ffff00">belgaum</span> .
2234 	20214 	14 	<span style="background-color: #ffff00">baku</span> is the capital of <span style="background-color: #ffff00">azerbaijan</span> where the leader 's title is <span style="background-color: #ffff00">prime minister</span> and the legislature is <span style="background-color: #ffff00">national assembly</span> . the city is the location of <span style="background-color: #ffff00">red granite and white marble baku turkish martyrs memorial</span> which was designed by hüseyin bütüner and hilmi güner in red granite and white marble . <span style="background-color: #ffff00">red granite and white marble memorial</span> is dedicated to ottoman army soldiers killed in the battle of baku .
2226 	20206 	14 	<span style="background-color: #ffff00">william anders</span> was born in <span style="background-color: #ffff00">british hong kong</span> in 1933-10-17 . <span style="background-color: #ffff00">william anders</span> graduated from afit, m.s. 1962 and became <span style="background-color: #ffff00">fighter pilot</span> . <span style="background-color: #ffff00">he</span> retired in 1969-09-01 .
2207 	20187 	14 	<span style="background-color: #ffff00">american</span> <span style="background-color: #ffff00">alan shepard</span> was born in <span style="background-color: #ffff00">new hampshire</span> on 1923-11-18 . <span style="background-color: #ffff00">shepard</span> graduated from nwc, m.a. 1957 and was <span style="background-color: #ffff00">test pilot</span> . alan shepard decesead and died in <span style="background-color: #ffff00">california</span> .
2225 	20205 	14 	<span style="background-color: #ffff00">william anders</span> ( born on 1933-10-17 in <span style="background-color: #ffff00">british hong kong</span> ) graduated from afit, m.s. 1962 . <span style="background-color: #ffff00">william anders</span> was <span style="background-color: #ffff00">american</span> national and served as <span style="background-color: #ffff00">fighter pilot</span> before <span style="background-color: #ffff00">him</span> retired on <span style="background-color: #ffff00">it</span> .
2239 	20219 	14 	in in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. is the location of <span style="background-color: #ffff00">acharya institute of technology</span> in india which is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> . the motto of <span style="background-color: #ffff00">acharya institute of technology</span> which was established in <span style="background-color: #ffff00">2000</span> is `` nurturing excellence '' and there are 700 postgraduate students .
2203 	20183 	14 	<span style="background-color: #ffff00">alan shepard</span> was born on 1923-11-18 in <span style="background-color: #ffff00">new hampshire</span> , <span style="background-color: #ffff00">united states</span> . <span style="background-color: #ffff00">he</span> graduated from nwc, m.a. 1957 . in <span style="background-color: #ffff00">1959</span> <span style="background-color: #ffff00">shepard</span> began working for nasa and was a member of apollo 14 . palan shepard died in <span style="background-color: #ffff00">california</span> .
2240 	20220 	14 	<span style="background-color: #ffff00">acharya institute of technology</span> campus is located in in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. . <span style="background-color: #ffff00">it 's</span> was established in <span style="background-color: #ffff00">2000</span> and <span style="background-color: #ffff00">its</span> motto is `` nurturing excellence '' . <span style="background-color: #ffff00">it</span> has 700 postgraduate students and <span style="background-color: #ffff00">it</span> is affiliated to <span style="background-color: #ffff00">visvesvaraya technological university</span> .
2209 	20189 	14 	<span style="background-color: #ffff00">alan shepard</span> was born on 1923-11-18 . murio in <span style="background-color: #ffff00">california</span> . <span style="background-color: #ffff00">shepard</span> was <span style="background-color: #ffff00">test pilot</span> rewarded with <span style="background-color: #ffff00">distinguished service medal</span> , medal of the united states navy is higher than <span style="background-color: #ffff00">department of commerce gold medal</span> .
2238 	20218 	14 	<span style="background-color: #ffff00">acharya institute of technology</span> campus is located in in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. . <span style="background-color: #ffff00">it 's</span> was established in <span style="background-color: #ffff00">2000</span> ; <span style="background-color: #ffff00">its</span> president is b.m. reddy and <span style="background-color: #ffff00">it</span> is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> .
2212 	20192 	14 	<span style="background-color: #ffff00">buzz aldrin</span> , whose real name was edwin e. aldrin, jr. , has now retired . <span style="background-color: #ffff00">he</span> is <span style="background-color: #ffff00">united states</span> born in <span style="background-color: #ffff00">glen ridge , new jersey</span> . after massachusetts institute of technology, sc.d. 1963 <span style="background-color: #ffff00">buzz aldrin</span> became <span style="background-color: #ffff00">fighter</span> and crew member on <span style="background-color: #ffff00">apollo 11</span> .
2245 	20225 	14 	<span style="background-color: #ffff00">acharya institute of technology</span> ( b.m. reddy ) is located in in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. . <span style="background-color: #ffff00">it 's</span> was established in <span style="background-color: #ffff00">2000</span> , has 700 postgraduate students and is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> of <span style="background-color: #ffff00">belgaum</span> .
2204 	20184 	14 	<span style="background-color: #ffff00">alan shepard</span> was born on 1923-11-18 in <span style="background-color: #ffff00">new hampshire</span> . <span style="background-color: #ffff00">he</span> was <span style="background-color: #ffff00">united states</span> , who graduated from nwc, m.a. 1957 . <span style="background-color: #ffff00">shepard</span> was chosen by nasa in <span style="background-color: #ffff00">1959</span> and <span style="background-color: #ffff00">he</span> was a crew member of <span style="background-color: #ffff00">apollo 14</span> .
2244 	20224 	14 	<span style="background-color: #ffff00">acharya institute of technology</span> , affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> , is located in in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. . <span style="background-color: #ffff00">it 's</span> was established in <span style="background-color: #ffff00">2000</span> , and <span style="background-color: #ffff00">its</span> current president is b.m. reddy , while <span style="background-color: #ffff00">its</span> director is dr. g. p. prabhukumar .
2237 	20217 	13 	b.m. reddy is head of <span style="background-color: #ffff00">acharya institute of technology</span> located at `` in in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. '' . acharya institute of technology was established in the state of <span style="background-color: #ffff00">karnataka</span> in <span style="background-color: #ffff00">2000</span> and is affiliated with <span style="background-color: #ffff00">visvesvaraya technological university</span> .
2230 	20210 	12 	<span style="background-color: #ffff00">ankara</span> is the capital of <span style="background-color: #ffff00">turkey</span> where the currency is <span style="background-color: #ffff00">turkish lira</span> and the leader is <span style="background-color: #ffff00">ahmet davutoglu</span> . izmir is located in <span style="background-color: #ffff00">turkey</span> and is the site of bronze <span style="background-color: #ffff00">ataturk monument</span> which was inaugurated in izmir on 1932-07-27 , having been designed by <span style="background-color: #ffff00">pietro canonica</span> .
2215 	20195 	12 	<span style="background-color: #ffff00">buzz aldrin</span> , now retired , was born in <span style="background-color: #ffff00">glen ridge , new jersey</span> on 1930-01-20 . <span style="background-color: #ffff00">buzz aldrin</span> graduated from massachusetts institute of technology, sc.d. <span style="background-color: #ffff00">1963</span> and in 1963 <span style="background-color: #ffff00">he</span> was picked by <span style="background-color: #ffff00">nasa</span> to be part of the <span style="background-color: #ffff00">apollo 11</span> crew .
2200 	20180 	12 	<span style="background-color: #ffff00">alan bean</span> is <span style="background-color: #ffff00">united states</span> , who was born in <span style="background-color: #ffff00">wheeler , texas</span> on 1932-03-15 . <span style="background-color: #ffff00">bean</span> was <span style="background-color: #ffff00">test pilot</span> and crew member on <span style="background-color: #ffff00">nasa</span> operated <span style="background-color: #ffff00">apollo 12</span> . <span style="background-color: #ffff00">he</span> is now retired .
2214 	20194 	12 	<span style="background-color: #ffff00">buzz aldrin</span> was born on 1930-01-20 in <span style="background-color: #ffff00">glen ridge , new jersey</span> . <span style="background-color: #ffff00">he</span> graduated from massachusetts institute of technology, sc.d. <span style="background-color: #ffff00">1963</span> . <span style="background-color: #ffff00">buzz aldrin</span> began working for <span style="background-color: #ffff00">nasa</span> in 1963 was a member of <span style="background-color: #ffff00">apollo 11</span> which was run by <span style="background-color: #ffff00">it</span> . <span style="background-color: #ffff00">buzz aldrin</span> is now retired .
2254 	20235 	12 	<span style="background-color: #ffff00">acharya institute of technology</span> campus is located in in soldevanahalli, acharya dr. sarvapalli radhakrishnan road, hessarghatta main road, bangalore – 560090. . <span style="background-color: #ffff00">it 's</span> was established in <span style="background-color: #ffff00">2000</span> and <span style="background-color: #ffff00">its</span> director is dr. g. p. prabhukumar . <span style="background-color: #ffff00">it</span> is affiliated to <span style="background-color: #ffff00">visvesvaraya technological university</span> in <span style="background-color: #ffff00">belgaum</span> .
2221 	20201 	11 	<span style="background-color: #ffff00">elliot see</span> has died in <span style="background-color: #ffff00">st. louis</span> . <span style="background-color: #ffff00">elliot see</span> was born in <span style="background-color: #ffff00">dallas</span> on 1927-07-23 and graduated from <span style="background-color: #ffff00">university of texas at austin</span> which is affiliated with <span style="background-color: #ffff00">university of texas system</span> prior to serving as <span style="background-color: #ffff00">test pilot</span> .
